place_id,place_name,date,time_of_day,avg_temp,max_temp,min_temp,avg_humidity,avg_windspeed,avg_pressure,pressure_change,avg_visibility,rain_half_hours,snow_half_hours,thunder_half_hours,fog_half_hours,bad_weather_half_hours,severe_weather_half_hours,trip_count,predominant_temperature_bin,month,month_str,weekend,trip_count_lag1,residuals
517,Városháza Park,2015-05-07,Morning,19.5,21.0,18.0,55.166666666666664,14.216666666666667,1016.6666666666666,1,9.950317735413057,0,0,0,0,0,0,6,Hot,5,May,0,2.0,-2.121453524345773
517,Városháza Park,2015-05-07,Morning Rush Hour,16.571428571428573,18.0,14.0,71.85714285714286,16.957142857142856,1015.2857142857143,1,9.556693883430123,0,0,0,0,0,0,7,Warm,5,May,0,6.0,0.6110340025085526
517,Városháza Park,2015-05-07,Night,13.142857142857142,15.0,12.0,63.142857142857146,6.128571428571428,1018.8571428571429,1,9.850953206239168,0,0,0,0,0,0,7,Warm,5,May,0,7.0,-0.17194968695260826
517,Városháza Park,2015-05-09,Afternoon Rush Hour,23.75,24.0,23.0,38.0,11.6,1016.0,0,10.0,0,0,0,0,0,0,8,Hot,5,May,1,7.0,-0.5375009191650246
517,Városháza Park,2015-05-09,Early Afternoon,23.0,23.0,23.0,34.1,13.34,1017.0,0,10.0,0,0,0,0,0,0,10,Hot,5,May,1,8.0,1.4682559036247191
517,Városháza Park,2015-05-09,Evening,21.2,24.0,20.0,48.7,16.669999999999998,1015.95,1,10.0,0,0,2,0,0,2,20,Hot,5,May,1,10.0,5.744047708428269
517,Városháza Park,2015-05-09,Late Night,10.954545454545455,13.0,8.0,85.27272727272727,4.8136363636363635,1016.1363636363636,1,7.107067898170752,0,0,0,0,0,0,22,Mild,5,May,1,20.0,13.195959530989647
517,Városháza Park,2015-05-09,Morning,20.833333333333332,22.0,19.0,38.166666666666664,7.733333333333334,1017.0,0,10.0,0,0,0,0,0,0,6,Hot,5,May,1,22.0,-2.795657954694315
517,Városháza Park,2015-05-09,Morning Rush Hour,12.5,17.0,8.0,69.5,6.5,1017.5,1,9.410522788203753,0,0,0,0,0,0,2,Mild,5,May,1,6.0,-11.282496504916109
517,Városháza Park,2015-05-09,Night,16.73076923076923,19.0,14.0,66.96153846153847,9.788461538461538,1017.3846153846154,1,9.573670382822952,0,0,0,0,0,0,26,Warm,5,May,1,2.0,15.292768805224124
517,Városháza Park,2015-05-11,Afternoon Rush Hour,20.25,21.0,19.0,32.125,9.7125,1025.0,0,10.0,0,0,0,0,0,0,8,Hot,5,May,0,26.0,-2.1312000775384092
517,Városháza Park,2015-05-11,Early Afternoon,18.625,20.0,17.0,38.0625,9.512500000000001,1025.6875,1,10.0,0,0,0,0,0,0,16,Warm,5,May,0,8.0,1.9780308519936138
517,Városháza Park,2015-05-11,Evening,17.923076923076923,20.0,13.0,43.38461538461539,12.261538461538462,1025.1538461538462,1,9.977069724036795,0,0,0,0,0,0,13,Warm,5,May,0,16.0,-7.0430765486605225
517,Városháza Park,2015-05-11,Morning,15.444444444444445,16.0,14.0,47.333333333333336,9.68888888888889,1026.5555555555557,1,10.0,0,0,0,0,0,0,9,Warm,5,May,0,13.0,2.0591354175163676
517,Városháza Park,2015-05-11,Morning Rush Hour,14.0,14.0,14.0,51.0,13.0,1026.0,0,10.0,0,0,0,0,0,0,1,Warm,5,May,0,9.0,-2.119994153400242
517,Városháza Park,2015-05-11,Night,11.0,11.0,11.0,71.0,11.1,1027.0,0,9.850953206239168,0,0,0,0,0,0,2,Mild,5,May,0,1.0,-1.2359311794731132
517,Városháza Park,2015-05-13,Afternoon Rush Hour,25.333333333333332,26.0,24.0,42.666666666666664,17.9,1014.6666666666666,1,10.0,0,0,0,0,0,0,9,Hot,5,May,0,2.0,-2.543465832864978
517,Városháza Park,2015-05-13,Early Afternoon,24.666666666666668,25.0,24.0,43.0,15.686666666666667,1016.6666666666666,1,10.0,0,0,0,0,0,0,15,Hot,5,May,0,9.0,3.1846766670704625
517,Városháza Park,2015-05-13,Evening,22.714285714285715,24.0,19.0,48.0,14.557142857142855,1013.5,1,9.97870760089131,0,0,0,0,0,0,14,Hot,5,May,0,15.0,-2.0497770982018224
517,Városháza Park,2015-05-13,Late Night,13.0,13.0,13.0,67.0,3.7,1020.0,0,9.850953206239168,0,0,0,0,0,0,1,Warm,5,May,0,14.0,-2.5563249945577304
517,Városháza Park,2015-05-13,Morning,21.166666666666668,23.0,19.0,50.666666666666664,9.6,1018.0,0,9.975158867706527,0,0,0,0,0,0,6,Hot,5,May,0,1.0,-2.4220453981557455
517,Városháza Park,2015-05-13,Morning Rush Hour,16.0,17.0,15.0,63.0,8.16,1018.0,0,9.850953206239168,0,0,0,0,0,0,5,Warm,5,May,0,6.0,0.8958520232504199
517,Városháza Park,2015-05-13,Night,19.0,19.0,19.0,60.0,5.6,1013.0,0,9.850953206239168,0,0,0,0,0,0,2,Warm,5,May,0,5.0,-2.381058623813984
517,Városháza Park,2015-05-15,Afternoon Rush Hour,16.0,16.0,16.0,52.0,5.6,1015.0,0,10.0,0,0,0,0,0,0,11,Warm,5,May,0,2.0,6.095664342490035
517,Városháza Park,2015-05-15,Early Afternoon,14.454545454545455,16.0,14.0,65.18181818181819,10.936363636363636,1014.7272727272727,1,9.850953206239168,0,0,0,0,0,0,11,Warm,5,May,0,11.0,2.119599089753887
517,Városháza Park,2015-05-15,Evening,15.4,16.0,14.0,60.0,4.28,1015.4,1,9.734399756529335,0,0,0,0,0,0,10,Warm,5,May,0,11.0,2.3534754657492396
517,Városháza Park,2015-05-15,Late Night,9.625,11.0,9.0,76.0,4.875,1012.0,0,9.335999391323337,0,0,0,0,0,0,8,Mild,5,May,0,10.0,4.063859056382126
517,Városháza Park,2015-05-15,Morning,12.0,12.0,12.0,80.2,6.32,1014.7,1,8.444592931549334,2,0,0,0,2,0,10,Mild,5,May,0,8.0,5.8250360079948615
517,Városháza Park,2015-05-15,Morning Rush Hour,11.75,12.0,11.0,91.0,6.5,1013.25,2,6.8198709463931175,0,0,0,0,0,0,4,Mild,5,May,0,10.0,-0.19878262223805976
517,Városháza Park,2015-05-15,Night,14.0,14.0,14.0,73.0,4.46,1016.6,1,10.0,3,0,0,0,3,0,5,Warm,5,May,0,4.0,-0.08657804779863731
517,Városháza Park,2015-05-17,Afternoon Rush Hour,20.0,20.0,20.0,43.0,29.6,1020.0,0,10.0,0,0,0,0,0,0,5,Hot,5,May,1,5.0,-1.1338245995111267
517,Városháza Park,2015-05-17,Early Afternoon,20.166666666666668,21.0,20.0,41.5,33.35,1021.0,0,10.0,0,0,0,0,0,0,6,Hot,5,May,1,5.0,-2.4591050157419954
517,Városháza Park,2015-05-17,Evening,19.0,20.0,18.0,47.0,21.016666666666666,1020.0,0,10.0,0,0,0,0,0,0,6,Hot,5,May,1,6.0,-1.666221927653508
517,Városháza Park,2015-05-17,Late Night,9.125,11.0,8.0,89.375,1.875,1020.0,0,7.290436752465832,0,0,0,0,0,0,8,Mild,5,May,1,6.0,3.2785472743731727
517,Városháza Park,2015-05-17,Morning,18.5,19.0,18.0,50.5,26.849999999999998,1021.0,0,10.0,0,0,0,0,0,0,6,Warm,5,May,1,8.0,0.8497634072485205
517,Városháza Park,2015-05-17,Morning Rush Hour,13.0,17.0,9.0,88.66666666666667,3.733333333333333,1020.6666666666666,1,8.616984402079723,0,0,0,1,1,0,3,Warm,5,May,1,6.0,-8.623639133671757
517,Városháza Park,2015-05-17,Night,13.0,15.0,12.0,69.0,6.2,1020.6666666666666,1,9.850953206239168,0,0,0,0,0,0,3,Mild,5,May,1,3.0,-4.157140513672711
517,Városháza Park,2015-05-19,Afternoon Rush Hour,28.1,29.0,28.0,34.8,14.620000000000001,1007.5,1,10.0,0,0,0,0,0,0,10,Hot,5,May,0,3.0,-1.388070857275256
517,Városháza Park,2015-05-19,Early Afternoon,27.8,28.0,27.0,32.4,15.939999999999998,1008.6,1,10.0,0,0,0,0,0,0,5,Hot,5,May,0,10.0,-8.38436305500364
517,Városháza Park,2015-05-19,Evening,27.076923076923077,29.0,21.0,38.46153846153846,10.26923076923077,1007.0,0,9.977069724036795,0,0,0,0,0,0,13,Hot,5,May,0,5.0,-9.829144288096526
517,Városháza Park,2015-05-19,Morning,23.571428571428573,26.0,21.0,37.285714285714285,14.828571428571427,1009.8571428571429,1,10.0,0,0,0,0,0,0,7,Hot,5,May,0,13.0,-7.276259814639429
517,Városháza Park,2015-05-19,Morning Rush Hour,17.4,20.0,15.0,53.2,11.5,1010.6,1,9.940381282495668,0,0,0,0,0,0,5,Warm,5,May,0,7.0,-3.50013594211034
517,Városháza Park,2015-05-19,Night,19.25,21.0,17.0,64.25,4.175000000000001,1008.0,0,9.722214752510212,0,0,0,0,0,0,8,Warm,5,May,0,5.0,0.22080077521736108
517,Városháza Park,2015-05-21,Afternoon Rush Hour,14.0,14.0,14.0,100.0,15.940000000000001,1016.0,0,7.6,5,0,0,0,5,0,5,Warm,5,May,0,8.0,-0.18399280210509694
517,Városháza Park,2015-05-21,Evening,14.0,14.0,14.0,100.0,14.8,1016.0,0,10.0,1,0,0,0,1,0,1,Warm,5,May,0,5.0,-2.618587618794563
517,Városháza Park,2015-05-21,Morning,13.285714285714286,14.0,12.0,100.0,17.45714285714286,1015.2857142857143,1,10.0,4,0,0,0,4,0,7,Warm,5,May,0,1.0,1.5391998785191623
517,Városháza Park,2015-05-21,Morning Rush Hour,12.0,12.0,12.0,100.0,16.225,1015.0,0,10.0,1,0,0,0,1,0,4,Mild,5,May,0,7.0,1.7684325163436116
517,Városháza Park,2015-05-23,Afternoon Rush Hour,19.666666666666668,20.0,19.0,73.0,13.6,1011.6666666666666,1,10.0,0,0,0,0,0,0,6,Hot,5,May,1,4.0,-1.2787088517512775
517,Városháza Park,2015-05-23,Early Afternoon,18.0,18.0,18.0,100.0,18.5,1012.0,0,10.0,0,0,0,0,0,0,1,Warm,5,May,1,6.0,-3.8690674289825413
517,Városháza Park,2015-05-23,Evening,17.9,19.0,16.0,83.6,9.1,1011.6,1,10.0,0,0,0,0,0,0,10,Warm,5,May,1,1.0,1.7641334223954015
517,Városháza Park,2015-05-23,Late Night,14.0,14.0,14.0,88.0,14.8,1014.0,0,10.0,1,0,0,0,1,0,1,Warm,5,May,1,10.0,-2.385127524295194
517,Városháza Park,2015-05-23,Morning,14.5,15.0,14.0,91.0,6.5,1012.0,0,10.0,0,0,0,0,0,0,2,Warm,5,May,1,1.0,-1.4761605915784894
517,Városháza Park,2015-05-23,Night,14.636363636363637,15.0,14.0,97.27272727272727,4.236363636363636,1012.6363636363636,1,10.0,0,0,0,0,0,0,11,Warm,5,May,1,2.0,6.491301574226702
517,Városháza Park,2015-05-25,Afternoon Rush Hour,19.0,19.0,19.0,78.0,13.0,1007.3333333333334,1,10.0,0,0,0,0,0,0,3,Warm,5,May,0,11.0,-2.8373397708773087
517,Városháza Park,2015-05-25,Early Afternoon,18.0,20.0,16.0,81.57142857142857,10.071428571428571,1008.7142857142857,1,10.0,0,0,0,0,0,0,7,Warm,5,May,0,3.0,-4.471309968370745
517,Városháza Park,2015-05-25,Evening,18.166666666666668,19.0,17.0,82.16666666666667,16.666666666666668,1007.0,0,10.0,0,0,1,0,0,1,12,Warm,5,May,0,7.0,6.364220768601002
517,Városháza Park,2015-05-25,Late Night,16.0,16.0,16.0,82.0,9.866666666666667,1012.6666666666666,1,10.0,0,0,0,0,0,0,3,Warm,5,May,0,12.0,-1.22029501652254
517,Városháza Park,2015-05-25,Night,15.5,16.0,15.0,97.0,5.6,1006.5,1,7.5,0,0,0,0,0,0,2,Warm,5,May,0,3.0,-2.632095336826267
517,Városháza Park,2015-05-27,Afternoon Rush Hour,15.4,16.0,15.0,47.1,31.119999999999997,1014.0,0,10.0,0,0,0,0,0,0,10,Warm,5,May,0,2.0,4.551863951659403
517,Városháza Park,2015-05-27,Early Afternoon,16.0,16.0,16.0,46.8,31.1,1013.4,1,10.0,0,0,0,0,0,0,10,Warm,5,May,0,10.0,2.9747793970677794
517,Városháza Park,2015-05-27,Evening,14.9,15.0,14.0,48.0,22.970000000000002,1015.0,0,10.0,0,0,0,0,0,0,10,Warm,5,May,0,10.0,4.696527581521944
517,Városháza Park,2015-05-27,Morning,14.5,15.0,14.0,57.0,38.9,1012.0,0,10.0,0,0,0,0,0,0,2,Warm,5,May,0,10.0,-1.907946418228017
517,Városháza Park,2015-05-27,Morning Rush Hour,12.833333333333334,13.0,12.0,68.66666666666667,32.71666666666667,1010.8333333333334,1,9.950317735413057,0,0,0,0,0,0,6,Warm,5,May,0,2.0,2.6850378297820257
517,Városháza Park,2015-05-27,Night,12.625,14.0,12.0,55.625,12.075,1016.0,0,9.869584055459272,0,0,0,0,0,0,8,Mild,5,May,0,6.0,3.0473850009554493
517,Városháza Park,2015-05-29,Afternoon Rush Hour,21.857142857142858,22.0,21.0,43.0,15.614285714285714,1014.0,0,10.0,0,0,0,0,0,0,7,Hot,5,May,0,8.0,-0.34756609691655793
517,Városháza Park,2015-05-29,Early Afternoon,21.25,22.0,19.0,42.916666666666664,8.808333333333334,1014.8333333333334,2,10.0,0,0,0,0,0,0,12,Hot,5,May,0,7.0,-4.977497736911712
517,Városháza Park,2015-05-29,Evening,19.94736842105263,21.0,19.0,51.26315789473684,12.957894736842105,1013.0,0,9.921554319073246,0,0,0,0,0,0,19,Warm,5,May,0,12.0,11.423560190828272
517,Városháza Park,2015-05-29,Morning,16.866666666666667,19.0,16.0,57.8,8.18,1016.8666666666667,1,9.870826112073948,0,0,0,0,0,0,15,Warm,5,May,0,19.0,6.699614663155737
517,Városháza Park,2015-05-29,Morning Rush Hour,11.0,14.0,5.0,78.57142857142857,2.9285714285714284,1016.7142857142857,1,9.893538004456548,0,0,0,2,2,0,7,Warm,5,May,0,15.0,-5.8326399262147195
517,Városháza Park,2015-05-29,Night,13.947368421052632,18.0,12.0,78.21052631578948,8.0,1014.0,0,7.69622909998855,0,0,0,0,0,0,19,Warm,5,May,0,7.0,9.7290965919847
517,Városháza Park,2015-05-31,Afternoon Rush Hour,22.0,22.0,22.0,46.0,7.4,1019.0,0,10.0,0,0,0,0,0,0,2,Hot,5,May,1,19.0,-5.278075702055271
517,Városháza Park,2015-05-31,Early Afternoon,19.75,20.0,19.0,60.0,13.0,1019.0,0,9.850953206239168,0,0,0,0,0,0,4,Hot,5,May,1,2.0,-3.5587058187234737
517,Városháza Park,2015-05-31,Evening,21.789473684210527,23.0,17.0,50.473684210526315,5.7894736842105265,1018.0,0,9.90657149480864,0,0,0,0,0,0,19,Hot,5,May,1,4.0,4.386383830539572
517,Városháza Park,2015-05-31,Late Night,17.166666666666668,18.0,15.0,81.33333333333333,12.225,1015.8333333333334,2,10.0,7,0,10,0,7,10,12,Warm,5,May,1,19.0,-1.9190178655783647
517,Városháza Park,2015-05-31,Morning,17.0,17.0,17.0,88.0,13.0,1019.0,0,10.0,0,0,0,0,0,0,2,Warm,5,May,1,12.0,-1.595208617576581
517,Városháza Park,2015-05-31,Night,14.4,15.0,14.0,85.6,3.7,1019.0,0,6.984314987677496,0,0,0,0,0,0,5,Warm,5,May,1,2.0,0.6682828584730336
607,Oktogon,2015-01-01,Afternoon Rush Hour,-3.0,-3.0,-3.0,69.0,11.1,1034.0,0,6.0,0,1,0,0,0,1,1,Very Cold,1,Jan,0,5.0,-1.1039446043335595
607,Oktogon,2015-01-01,Early Afternoon,-3.0,-3.0,-3.0,64.0,8.666666666666666,1034.0,0,8.666666666666666,0,0,0,0,0,0,3,Very Cold,1,Jan,0,1.0,0.6978416601075623
607,Oktogon,2015-01-01,Evening,-3.0,-3.0,-3.0,74.0,5.6,1034.0,0,6.0,0,0,0,0,0,0,1,Very Cold,1,Jan,0,3.0,-0.9491453460257315
607,Oktogon,2015-01-02,Afternoon Rush Hour,0.0,0.0,0.0,87.0,6.5,1026.5,1,5.0,2,0,0,0,2,0,4,Cold,1,Jan,0,1.0,1.12682301178647
607,Oktogon,2015-01-02,Early Afternoon,0.0,0.0,0.0,87.0,11.1,1029.0,0,6.0,0,0,0,0,0,0,1,Cold,1,Jan,0,4.0,-1.3938929625085104
607,Oktogon,2015-01-02,Evening,0.0,0.0,0.0,100.0,13.0,1026.0,0,4.5,1,0,0,0,1,0,1,Cold,1,Jan,0,1.0,-0.9559137768710961
607,Oktogon,2015-01-03,Afternoon Rush Hour,4.0,4.0,4.0,56.333333333333336,11.733333333333334,1022.0,0,9.950317735413057,0,0,0,0,0,0,3,Cold,1,Jan,1,1.0,0.4871436410457859
607,Oktogon,2015-01-03,Early Afternoon,6.0,6.0,6.0,53.0,27.8,1026.0,0,10.0,0,0,0,0,0,0,2,Cold,1,Jan,1,3.0,-1.166779205453592
607,Oktogon,2015-01-03,Morning,6.0,6.0,6.0,57.0,22.2,1027.0,0,10.0,0,0,0,0,0,0,1,Cold,1,Jan,1,2.0,-1.0861810765905733
607,Oktogon,2015-01-03,Night,1.0,1.0,1.0,100.0,11.1,1016.0,0,6.0,1,0,0,0,1,0,1,Cold,1,Jan,1,1.0,-0.6916016006304408
607,Oktogon,2015-01-04,Afternoon Rush Hour,3.6666666666666665,4.0,3.0,66.66666666666667,41.333333333333336,1018.3333333333334,1,9.850953206239168,0,0,0,0,0,0,3,Cold,1,Jan,1,1.0,-0.10779356714549237
607,Oktogon,2015-01-04,Early Afternoon,4.0,4.0,4.0,65.0,44.4,1018.0,0,9.850953206239168,0,0,0,0,0,0,1,Cold,1,Jan,1,3.0,-1.5841528114926335
607,Oktogon,2015-01-04,Late Night,0.0,0.0,0.0,100.0,1.9,1012.0,0,1.8,0,1,0,0,0,1,1,Cold,1,Jan,1,1.0,-0.6166164599789012
607,Oktogon,2015-01-04,Morning,3.0,3.0,3.0,81.0,37.0,1017.0,0,10.0,0,0,0,0,0,0,1,Cold,1,Jan,1,1.0,-0.5212536601191686
607,Oktogon,2015-01-05,Early Afternoon,2.6666666666666665,3.0,2.0,58.666666666666664,20.366666666666664,1022.6666666666666,1,9.900635470826112,0,0,0,0,0,0,6,Cold,1,Jan,0,1.0,2.3102927893755205
607,Oktogon,2015-01-05,Evening,2.0,2.0,2.0,87.0,31.5,1020.0,0,10.0,0,0,0,0,0,0,2,Cold,1,Jan,0,6.0,0.21563417690663989
607,Oktogon,2015-01-05,Morning,1.0,1.0,1.0,56.0,24.1,1024.0,0,9.850953206239168,0,0,0,0,0,0,1,Cold,1,Jan,0,2.0,-0.6575190189855451
607,Oktogon,2015-01-05,Morning Rush Hour,0.0,0.0,0.0,69.0,24.1,1024.0,0,9.850953206239168,0,0,0,0,0,0,1,Cold,1,Jan,0,1.0,-0.21659232062244804
607,Oktogon,2015-01-05,Night,0.0,0.0,0.0,87.0,16.7,1021.0,0,8.821045576407506,0,0,0,0,0,0,1,Cold,1,Jan,0,1.0,-0.49859910356224746
607,Oktogon,2015-01-06,Afternoon Rush Hour,-3.0,-3.0,-3.0,69.0,14.8,1025.0,0,9.850953206239168,0,0,0,0,0,0,1,Very Cold,1,Jan,0,1.0,-0.7820172065417559
607,Oktogon,2015-01-06,Early Afternoon,3.0,3.0,3.0,42.25,15.75,1024.0,0,10.0,0,0,0,0,0,0,4,Cold,1,Jan,0,1.0,1.1066761135484802
607,Oktogon,2015-01-06,Morning,1.0,1.0,1.0,57.333333333333336,16.666666666666668,1024.0,0,9.850953206239168,0,0,0,0,0,0,3,Cold,1,Jan,0,4.0,1.31105493502482
607,Oktogon,2015-01-06,Morning Rush Hour,-2.0,-2.0,-2.0,74.0,16.7,1023.0,0,8.821045576407506,0,0,0,0,0,0,2,Very Cold,1,Jan,0,3.0,0.8456434792686187
607,Oktogon,2015-01-06,Night,-7.0,-7.0,-7.0,80.0,5.6,1030.0,0,8.821045576407506,0,0,0,0,0,0,2,Very Cold,1,Jan,0,2.0,0.6991367833627637
607,Oktogon,2015-01-07,Afternoon Rush Hour,-6.0,-6.0,-6.0,63.0,11.1,1035.0,0,10.0,0,0,0,0,0,0,1,Very Cold,1,Jan,0,2.0,-0.7533301875472074
607,Oktogon,2015-01-07,Early Afternoon,-6.0,-6.0,-6.0,58.0,11.1,1034.0,0,9.850953206239168,0,0,0,0,0,0,1,Very Cold,1,Jan,0,1.0,-1.0628650664644743
607,Oktogon,2015-01-07,Evening,-6.0,-6.0,-6.0,63.0,11.1,1035.0,0,10.0,0,2,0,0,0,2,3,Very Cold,1,Jan,0,1.0,1.3430016523383397
607,Oktogon,2015-01-07,Morning,-7.0,-7.0,-7.0,68.0,7.4,1035.0,0,9.850953206239168,0,0,0,0,0,0,1,Very Cold,1,Jan,0,3.0,-0.28769562933198767
607,Oktogon,2015-01-07,Morning Rush Hour,-10.0,-10.0,-10.0,79.0,1.9,1034.0,0,8.821045576407506,0,0,0,0,0,0,1,Very Cold,1,Jan,0,1.0,0.08913251792188492
607,Oktogon,2015-01-07,Night,-6.0,-6.0,-6.0,63.0,9.3,1035.0,0,10.0,0,0,0,0,0,0,1,Very Cold,1,Jan,0,1.0,-0.4485086311439461
607,Oktogon,2015-01-08,Afternoon Rush Hour,-4.0,-4.0,-4.0,69.0,13.0,1034.0,0,10.0,0,0,0,0,0,0,1,Very Cold,1,Jan,0,1.0,-0.801073755191055
607,Oktogon,2015-01-08,Early Afternoon,-4.0,-4.0,-4.0,71.5,12.05,1034.5,1,10.0,0,0,0,0,0,0,2,Very Cold,1,Jan,0,1.0,-0.5310090487423702
607,Oktogon,2015-01-08,Evening,-4.0,-4.0,-4.0,69.0,14.8,1033.0,0,10.0,0,0,0,0,0,0,1,Very Cold,1,Jan,0,2.0,-0.7056909937398219
607,Oktogon,2015-01-08,Morning,-4.0,-4.0,-4.0,69.0,12.366666666666667,1035.0,0,10.0,0,0,0,0,0,0,3,Very Cold,1,Jan,0,1.0,1.6074628438845924
607,Oktogon,2015-01-09,Afternoon Rush Hour,4.0,4.0,4.0,81.0,20.4,1018.0,0,8.821045576407506,0,0,0,0,0,0,1,Cold,1,Jan,0,3.0,-1.1287691271799147
607,Oktogon,2015-01-09,Early Afternoon,4.0,4.0,4.0,81.0,13.6,1021.6666666666666,3,8.821045576407506,0,0,0,0,0,0,6,Cold,1,Jan,0,1.0,1.3629868233721742
607,Oktogon,2015-01-09,Evening,4.0,4.0,4.0,87.0,20.4,1017.0,2,10.0,2,0,0,0,2,0,2,Cold,1,Jan,0,6.0,-1.269763673445647
607,Oktogon,2015-01-09,Morning,3.0,3.0,3.0,93.0,5.6,1026.0,0,5.759827928524157,0,0,0,0,0,0,1,Cold,1,Jan,0,2.0,-0.7028835046002209
607,Oktogon,2015-01-09,Night,4.0,4.0,4.0,87.0,22.2,1013.0,0,8.821045576407506,0,0,0,0,0,0,2,Cold,1,Jan,0,1.0,0.35828913633739967
607,Oktogon,2015-01-10,Afternoon Rush Hour,9.5,10.0,9.0,82.0,18.525,1008.25,1,9.11578418230563,0,0,0,0,0,0,4,Mild,1,Jan,1,2.0,0.37814010301549494
607,Oktogon,2015-01-10,Early Afternoon,11.0,12.0,9.0,89.71428571428571,12.957142857142857,1008.0,0,9.428571428571429,0,0,0,0,0,0,7,Mild,1,Jan,1,4.0,2.313530935404657
607,Oktogon,2015-01-10,Evening,7.333333333333333,8.0,7.0,85.0,17.933333333333334,1008.3333333333334,1,8.821045576407506,0,0,0,0,0,0,3,Mild,1,Jan,1,7.0,-0.2692411920435007
607,Oktogon,2015-01-10,Morning,6.0,6.0,6.0,100.0,13.7,1010.8,1,1.72,5,0,0,0,5,0,5,Cold,1,Jan,1,3.0,1.8350584089473316
607,Oktogon,2015-01-11,Early Afternoon,6.0,6.0,6.0,61.0,40.7,1010.0,0,10.0,0,0,0,0,0,0,2,Cold,1,Jan,1,5.0,-0.7587897071619443
607,Oktogon,2015-01-11,Evening,4.0,4.0,4.0,52.0,20.4,1014.0,0,10.0,0,0,0,0,0,0,2,Cold,1,Jan,1,2.0,-0.31205817553598836
607,Oktogon,2015-01-11,Late Night,13.6,16.0,11.0,58.2,27.04,1008.0,3,9.940381282495668,0,0,0,0,0,0,5,Warm,1,Jan,1,2.0,-4.996466632423104
607,Oktogon,2015-01-12,Early Afternoon,7.0,7.0,7.0,61.0,25.599999999999998,1023.0,0,10.0,0,0,0,0,0,0,6,Mild,1,Jan,0,5.0,2.97329440887458
607,Oktogon,2015-01-12,Evening,4.2,5.0,4.0,74.0,10.0,1024.2,1,9.02702710237384,0,0,0,0,0,0,5,Cold,1,Jan,0,6.0,1.7453772777052956
607,Oktogon,2015-01-12,Morning,5.0,5.0,5.0,70.0,27.419999999999998,1023.0,0,10.0,0,0,0,0,0,0,5,Cold,1,Jan,0,5.0,3.2165521056493653
607,Oktogon,2015-01-12,Night,4.0,4.0,4.0,75.0,13.0,1024.0,0,8.821045576407506,0,0,0,0,0,0,2,Cold,1,Jan,0,5.0,0.07807196416202866
607,Oktogon,2015-01-13,Afternoon Rush Hour,4.0,4.0,4.0,75.0,5.6,1021.0,0,8.821045576407506,0,0,0,0,0,0,1,Cold,1,Jan,0,2.0,-1.2828594178999402
607,Oktogon,2015-01-13,Early Afternoon,8.25,9.0,7.0,54.5,12.525,1022.0,2,9.888214904679376,0,0,0,0,0,0,4,Mild,1,Jan,0,1.0,-2.6486801051967186
607,Oktogon,2015-01-13,Evening,2.0,2.0,2.0,87.0,12.05,1020.5,1,8.821045576407506,0,0,0,0,0,0,2,Cold,1,Jan,0,4.0,-0.31954697602420534
607,Oktogon,2015-01-13,Late Night,-1.6666666666666667,-1.0,-3.0,88.33333333333333,4.966666666666666,1023.0,0,7.800639693779723,0,0,0,0,0,0,3,Very Cold,1,Jan,0,2.0,1.083661642112379
607,Oktogon,2015-01-13,Morning,3.6666666666666665,4.0,2.0,71.0,10.5,1024.0,0,9.679301934600558,0,0,0,0,0,0,6,Cold,1,Jan,0,3.0,3.671903324423851
607,Oktogon,2015-01-13,Morning Rush Hour,-2.0,-2.0,-2.0,93.0,5.6,1023.0,0,5.759827928524157,0,0,0,0,0,0,1,Very Cold,1,Jan,0,6.0,-0.1703642641207963
607,Oktogon,2015-01-14,Afternoon Rush Hour,-1.0,-1.0,-1.0,86.0,0.0,1016.0,0,3.0,0,0,0,0,0,0,2,Very Cold,1,Jan,0,1.0,-0.0284491192404821
607,Oktogon,2015-01-14,Early Afternoon,3.0,3.0,3.0,81.0,9.3,1016.0,0,6.0,0,0,0,0,0,0,1,Cold,1,Jan,0,2.0,-1.551366012619444
607,Oktogon,2015-01-14,Late Night,-3.0,-3.0,-3.0,93.0,3.7,1019.0,0,5.759827928524157,0,0,0,0,0,0,2,Very Cold,1,Jan,0,1.0,0.6399344284540898
607,Oktogon,2015-01-14,Morning,1.0,1.0,1.0,93.0,5.6,1018.0,0,3.0,0,0,0,0,0,0,1,Cold,1,Jan,0,2.0,-0.6231194060904617
607,Oktogon,2015-01-15,Afternoon Rush Hour,6.0,6.0,6.0,57.0,5.6,1019.0,0,9.850953206239168,0,0,0,0,0,0,1,Cold,1,Jan,0,1.0,-1.5820848907420921
607,Oktogon,2015-01-15,Early Afternoon,9.0,9.0,9.0,34.0,5.6,1020.0,0,10.0,0,0,0,0,0,0,1,Mild,1,Jan,0,1.0,-2.7392017975854492
607,Oktogon,2015-01-15,Evening,3.0,3.0,3.0,81.0,16.7,1019.0,0,10.0,0,0,0,0,0,0,1,Cold,1,Jan,0,1.0,-0.9012559582744402
607,Oktogon,2015-01-15,Morning Rush Hour,1.0,1.0,1.0,81.0,14.8,1021.0,0,8.821045576407506,0,0,0,0,0,0,1,Cold,1,Jan,0,1.0,-0.21912683423307233
607,Oktogon,2015-01-15,Night,2.0,2.0,2.0,81.0,13.0,1019.0,0,10.0,0,0,0,0,0,0,2,Cold,1,Jan,0,1.0,0.3904347355140092
