time,index,temperature_C,humidity,windspeed_kph,wind_direction_degres,wind_direction,pressure_mBar,visibility_km,wind_chill_C,fog,rain,snow,thunder,temperature_bin,wind_chill_bin,humidity_bin,hour,time_of_day,month,month_str,bad_weather,severe_weather
2015-02-07 14:00:00,1801,3.0,45,16.7,220,SW,1022,10.0,-1.0,0,0,0,0,Cold,Very Cold,Low,14,Afternoon,2,Feb,0,0
2015-02-07 14:30:00,1802,3.0,41,14.8,260,West,1022,10.0,-0.7,0,0,0,0,Cold,Very Cold,Low,14,Afternoon,2,Feb,0,0
2015-02-07 15:00:00,1803,3.0,41,18.5,250,WSW,1022,10.0,-1.2,0,0,0,0,Cold,Very Cold,Low,15,Afternoon,2,Feb,0,0
2015-02-07 15:30:00,1804,3.0,41,16.7,230,SW,1021,10.0,-1.0,0,0,0,0,Cold,Very Cold,Low,15,Afternoon,2,Feb,0,0
2015-02-07 16:00:00,1805,2.0,48,13.0,270,West,1021,10.0,-1.5,0,0,0,0,Cold,Very Cold,Low,16,Afternoon,2,Feb,0,0
2015-02-07 16:30:00,1806,1.0,52,16.7,300,WNW,1021,10.0,-3.4,0,0,0,0,Cold,Very Cold,Low,16,Afternoon,2,Feb,0,0
2015-02-07 17:00:00,1807,0.0,55,9.3,260,West,1021,9.850953206239168,-3.1,0,0,0,0,Cold,Very Cold,Moderate,17,Evening,2,Feb,0,0
2015-02-07 17:30:00,1808,-1.0,60,9.3,260,West,1021,9.850953206239168,-4.3,0,0,0,0,Very Cold,Very Cold,Moderate,17,Evening,2,Feb,0,0
2015-02-07 18:00:00,1809,-1.0,60,11.1,260,West,1021,9.850953206239168,-4.8,0,0,0,0,Very Cold,Very Cold,Moderate,18,Evening,2,Feb,0,0
2015-02-07 18:30:00,1810,-3.0,69,9.3,270,West,1021,9.850953206239168,-6.7,0,0,0,0,Very Cold,Very Cold,Moderate,18,Evening,2,Feb,0,0
2015-02-07 19:00:00,1811,-3.0,69,5.6,0,Variable,1020,9.850953206239168,-5.2,0,0,0,0,Very Cold,Very Cold,Moderate,19,Evening,2,Feb,0,0
2015-02-07 19:30:00,1812,-3.0,74,7.4,270,West,1019,8.821045576407506,-6.0,0,0,0,0,Very Cold,Very Cold,High,19,Evening,2,Feb,0,0
2015-02-07 20:00:00,1813,-3.0,74,5.6,0,Variable,1019,8.821045576407506,-5.2,0,0,0,0,Very Cold,Very Cold,High,20,Evening,2,Feb,0,0
2015-02-07 20:30:00,1814,-4.0,80,9.3,220,SW,1019,8.821045576407506,-7.8,0,0,0,0,Very Cold,Very Cold,High,20,Evening,2,Feb,0,0
2015-02-07 21:00:00,1815,-3.0,80,11.1,240,WSW,1018,8.821045576407506,-7.2,0,0,0,0,Very Cold,Very Cold,High,21,Night,2,Feb,0,0
2015-02-07 21:30:00,1816,-3.0,74,14.8,240,WSW,1018,8.821045576407506,-8.0,0,0,0,0,Very Cold,Very Cold,High,21,Night,2,Feb,0,0
2015-02-07 22:00:00,1817,-3.0,80,14.8,230,SW,1017,8.821045576407506,-8.0,0,0,0,0,Very Cold,Very Cold,High,22,Night,2,Feb,0,0
2015-02-07 22:30:00,1818,-4.0,86,14.8,240,WSW,1017,8.821045576407506,-9.3,0,0,0,0,Very Cold,Very Cold,High,22,Night,2,Feb,0,0
2015-02-07 23:00:00,1819,-4.0,86,18.5,230,SW,1016,8.821045576407506,-10.0,0,0,0,0,Very Cold,Very Cold,High,23,Night,2,Feb,0,0
2015-02-07 23:30:00,1820,-4.0,86,18.5,230,SW,1015,8.821045576407506,-10.0,0,0,0,0,Very Cold,Very Cold,High,23,Night,2,Feb,0,0
2015-02-08 00:00:00,1821,-4.0,86,20.4,230,SW,1015,8.821045576407506,-10.3,0,0,0,0,Very Cold,Very Cold,High,0,LateNight,2,Feb,0,0
2015-02-08 00:30:00,1822,-4.0,86,22.2,230,SW,1014,8.821045576407506,-10.6,0,0,0,0,Very Cold,Very Cold,High,0,LateNight,2,Feb,0,0
2015-02-08 01:00:00,1823,-4.0,86,18.5,220,SW,1013,8.821045576407506,-10.0,0,0,0,0,Very Cold,Very Cold,High,1,LateNight,2,Feb,0,0
2015-02-08 01:30:00,1824,-4.0,80,20.4,230,SW,1013,8.821045576407506,-10.3,0,0,0,0,Very Cold,Very Cold,High,1,LateNight,2,Feb,0,0
2015-02-08 02:00:00,1825,-3.0,80,22.2,240,WSW,1012,8.821045576407506,-9.3,0,0,0,0,Very Cold,Very Cold,High,2,LateNight,2,Feb,0,0
2015-02-08 02:30:00,1826,-3.0,80,22.2,240,WSW,1011,8.821045576407506,-9.3,0,0,0,0,Very Cold,Very Cold,High,2,LateNight,2,Feb,0,0
2015-02-08 03:00:00,1827,-2.0,69,25.9,240,WSW,1010,10.0,-8.6,0,0,0,0,Very Cold,Very Cold,Moderate,3,LateNight,2,Feb,0,0
2015-02-08 03:30:00,1828,-2.0,69,24.1,230,SW,1010,10.0,-8.3,0,0,0,0,Very Cold,Very Cold,Moderate,3,LateNight,2,Feb,0,0
2015-02-08 04:00:00,1829,-2.0,69,22.2,260,West,1009,10.0,-8.1,0,0,0,0,Very Cold,Very Cold,Moderate,4,LateNight,2,Feb,0,0
2015-02-08 04:30:00,1830,-1.0,64,24.1,260,West,1009,10.0,-7.0,0,0,0,0,Very Cold,Very Cold,Moderate,4,LateNight,2,Feb,0,0
2015-02-08 05:00:00,1831,0.0,64,29.6,280,West,1009,10.0,-6.4,0,0,0,0,Cold,Very Cold,Moderate,5,Morning,2,Feb,0,0
2015-02-08 05:30:00,1832,0.0,64,27.8,300,WNW,1009,10.0,-6.2,0,0,0,0,Cold,Very Cold,Moderate,5,Morning,2,Feb,0,0
2015-02-08 06:00:00,1833,0.0,64,27.8,270,West,1008,10.0,-6.2,0,0,0,0,Cold,Very Cold,Moderate,6,Morning,2,Feb,0,0
2015-02-08 06:30:00,1834,0.0,69,22.2,280,West,1008,10.0,-5.5,0,0,0,0,Cold,Very Cold,Moderate,6,Morning,2,Feb,0,0
2015-02-08 07:00:00,1835,0.0,69,18.5,300,WNW,1008,8.0,-5.0,0,0,0,0,Cold,Very Cold,Moderate,7,Morning,2,Feb,0,0
2015-02-08 07:30:00,1836,0.0,75,18.5,290,WNW,1007,10.0,-5.0,0,0,0,0,Cold,Very Cold,High,7,Morning,2,Feb,0,0
2015-02-08 08:00:00,1837,1.0,70,20.4,290,WNW,1007,10.0,-4.0,0,0,0,0,Cold,Very Cold,Moderate,8,Morning,2,Feb,0,0
2015-02-08 08:30:00,1838,1.0,70,25.9,280,West,1007,10.0,-4.7,0,0,0,0,Cold,Very Cold,Moderate,8,Morning,2,Feb,0,0
2015-02-08 09:00:00,1839,1.0,70,33.3,280,West,1007,10.0,-5.5,0,0,0,0,Cold,Very Cold,Moderate,9,Morning,2,Feb,0,0
2015-02-08 09:30:00,1840,1.0,75,35.2,280,West,1007,10.0,-5.6,0,0,0,0,Cold,Very Cold,High,9,Morning,2,Feb,0,0
2015-02-08 10:00:00,1841,2.0,75,33.3,290,WNW,1006,10.0,-4.1,0,0,0,0,Cold,Very Cold,High,10,Morning,2,Feb,0,0
2015-02-08 10:30:00,1842,3.0,65,42.6,300,WNW,1006,10.0,-3.5,0,0,0,0,Cold,Very Cold,Moderate,10,Morning,2,Feb,0,0
2015-02-08 11:00:00,1843,3.0,65,50.0,300,WNW,1006,10.0,-4.0,0,0,0,0,Cold,Very Cold,Moderate,11,Morning,2,Feb,0,0
2015-02-08 11:30:00,1844,3.0,65,44.4,300,WNW,1006,10.0,-3.7,0,0,0,0,Cold,Very Cold,Moderate,11,Morning,2,Feb,0,0
2015-02-08 12:00:00,1845,4.0,61,46.3,290,WNW,1006,10.0,-2.4,0,0,0,0,Cold,Very Cold,Moderate,12,Afternoon,2,Feb,0,0
2015-02-08 12:30:00,1846,3.0,60,50.0,300,WNW,1006,10.0,-4.0,0,0,0,0,Cold,Very Cold,Moderate,12,Afternoon,2,Feb,0,0
2015-02-08 13:00:00,1847,4.0,56,46.3,300,WNW,1005,10.0,-2.4,0,0,0,0,Cold,Very Cold,Moderate,13,Afternoon,2,Feb,0,0
2015-02-08 13:30:00,1848,4.0,52,42.6,310,NW,1005,10.0,-2.2,0,0,0,0,Cold,Very Cold,Low,13,Afternoon,2,Feb,0,0
2015-02-08 14:00:00,1849,3.0,48,46.3,320,NW,1006,10.0,-3.8,0,0,0,0,Cold,Very Cold,Low,14,Afternoon,2,Feb,0,0
2015-02-08 14:30:00,1850,3.0,45,46.3,320,NW,1006,10.0,-3.8,0,0,0,0,Cold,Very Cold,Low,14,Afternoon,2,Feb,0,0
2015-02-08 15:00:00,1851,3.0,41,38.9,320,NW,1007,10.0,-3.3,0,0,0,0,Cold,Very Cold,Low,15,Afternoon,2,Feb,0,0
2015-02-08 15:30:00,1852,3.0,41,37.0,330,NNW,1007,10.0,-3.1,0,0,0,0,Cold,Very Cold,Low,15,Afternoon,2,Feb,0,0
2015-02-08 16:00:00,1853,2.0,44,37.0,330,NNW,1008,10.0,-4.5,0,0,0,0,Cold,Very Cold,Low,16,Afternoon,2,Feb,0,0
2015-02-08 16:30:00,1854,2.0,44,31.5,330,NNW,1009,10.0,-4.0,0,0,0,0,Cold,Very Cold,Low,16,Afternoon,2,Feb,0,0
2015-02-08 17:00:00,1855,2.0,44,29.6,320,NW,1009,10.0,-3.8,0,0,0,0,Cold,Very Cold,Low,17,Evening,2,Feb,0,0
2015-02-08 17:30:00,1856,2.0,44,29.6,320,NW,1010,10.0,-3.8,0,0,0,0,Cold,Very Cold,Low,17,Evening,2,Feb,0,0
2015-02-08 18:00:00,1857,1.0,44,31.5,330,NNW,1011,10.0,-5.3,0,0,0,0,Cold,Very Cold,Low,18,Evening,2,Feb,0,0
2015-02-08 18:30:00,1858,1.0,44,29.6,330,NNW,1011,10.0,-5.1,0,0,0,0,Cold,Very Cold,Low,18,Evening,2,Feb,0,0
2015-02-08 19:00:00,1859,0.0,48,29.6,330,NNW,1012,10.0,-6.4,0,0,0,0,Cold,Very Cold,Low,19,Evening,2,Feb,0,0
2015-02-08 19:30:00,1860,0.0,48,31.5,330,NNW,1013,10.0,-6.6,0,0,0,0,Cold,Very Cold,Low,19,Evening,2,Feb,0,0
2015-02-08 20:00:00,1861,0.0,51,27.8,320,NW,1013,10.0,-6.2,0,0,0,0,Cold,Very Cold,Low,20,Evening,2,Feb,0,0
2015-02-08 20:30:00,1862,-1.0,55,29.6,320,NW,1013,9.850953206239168,-7.7,0,0,0,0,Very Cold,Very Cold,Moderate,20,Evening,2,Feb,0,0
2015-02-08 21:00:00,1863,-1.0,55,31.5,320,NW,1014,9.850953206239168,-7.9,0,0,0,0,Very Cold,Very Cold,Moderate,21,Night,2,Feb,0,0
2015-02-08 21:30:00,1864,-1.0,55,27.8,320,NW,1015,9.850953206239168,-7.5,0,0,0,0,Very Cold,Very Cold,Moderate,21,Night,2,Feb,0,0
2015-02-08 22:00:00,1865,-2.0,59,22.2,320,NW,1015,9.850953206239168,-8.1,0,0,0,0,Very Cold,Very Cold,Moderate,22,Night,2,Feb,0,0
2015-02-08 22:30:00,1866,-2.0,59,24.1,320,NW,1015,9.850953206239168,-8.3,0,0,0,0,Very Cold,Very Cold,Moderate,22,Night,2,Feb,0,0
2015-02-08 23:00:00,1867,-2.0,59,25.9,320,NW,1015,9.850953206239168,-8.6,0,0,0,0,Very Cold,Very Cold,Moderate,23,Night,2,Feb,0,0
2015-02-08 23:30:00,1868,-2.0,59,24.1,320,NW,1015,9.850953206239168,-8.3,0,0,0,0,Very Cold,Very Cold,Moderate,23,Night,2,Feb,0,0
2015-02-09 00:00:00,1869,-2.0,59,22.2,320,NW,1016,9.850953206239168,-8.1,0,0,0,0,Very Cold,Very Cold,Moderate,0,LateNight,2,Feb,0,0
2015-02-09 00:30:00,1870,-2.0,64,25.9,320,NW,1016,9.850953206239168,-8.6,0,0,0,0,Very Cold,Very Cold,Moderate,0,LateNight,2,Feb,0,0
2015-02-09 01:00:00,1871,-3.0,69,22.2,310,NW,1016,9.850953206239168,-9.3,0,0,0,0,Very Cold,Very Cold,Moderate,1,LateNight,2,Feb,0,0
2015-02-09 01:30:00,1872,-3.0,69,25.9,310,NW,1016,9.850953206239168,-9.9,0,0,0,0,Very Cold,Very Cold,Moderate,1,LateNight,2,Feb,0,0
2015-02-09 02:00:00,1873,-3.0,69,22.2,320,NW,1016,9.850953206239168,-9.3,0,0,0,0,Very Cold,Very Cold,Moderate,2,LateNight,2,Feb,0,0
2015-02-09 02:30:00,1874,-3.0,69,25.9,320,NW,1017,9.850953206239168,-9.9,0,0,0,0,Very Cold,Very Cold,Moderate,2,LateNight,2,Feb,0,0
2015-02-09 03:00:00,1875,-3.0,69,27.8,320,NW,1017,9.850953206239168,-10.1,0,0,0,0,Very Cold,Very Cold,Moderate,3,LateNight,2,Feb,0,0
2015-02-09 03:30:00,1876,-3.0,69,22.2,320,NW,1017,9.850953206239168,-9.3,0,0,0,0,Very Cold,Very Cold,Moderate,3,LateNight,2,Feb,0,0
2015-02-09 04:00:00,1877,-3.0,69,22.2,320,NW,1017,9.850953206239168,-9.3,0,0,0,0,Very Cold,Very Cold,Moderate,4,LateNight,2,Feb,0,0
2015-02-09 04:30:00,1878,-4.0,74,25.9,320,NW,1017,8.821045576407506,-11.1,0,0,0,0,Very Cold,Very Cold,High,4,LateNight,2,Feb,0,0
2015-02-09 05:00:00,1879,-4.0,74,25.9,310,NW,1017,8.821045576407506,-11.1,0,0,0,0,Very Cold,Very Cold,High,5,Morning,2,Feb,0,0
2015-02-09 05:30:00,1880,-3.0,69,24.1,320,NW,1017,9.850953206239168,-9.6,0,0,0,0,Very Cold,Very Cold,Moderate,5,Morning,2,Feb,0,0
2015-02-09 06:00:00,1881,-4.0,74,18.5,320,NW,1018,8.821045576407506,-10.0,0,0,0,0,Very Cold,Very Cold,High,6,Morning,2,Feb,0,0
2015-02-09 06:30:00,1882,-4.0,80,22.2,320,NW,1018,8.821045576407506,-10.6,0,0,0,0,Very Cold,Very Cold,High,6,Morning,2,Feb,0,0
2015-02-09 07:00:00,1883,-4.0,80,18.5,320,NW,1018,8.821045576407506,-10.0,0,0,0,0,Very Cold,Very Cold,High,7,Morning,2,Feb,0,0
2015-02-09 07:30:00,1884,-3.0,74,16.7,320,NW,1018,8.821045576407506,-8.4,0,0,0,0,Very Cold,Very Cold,High,7,Morning,2,Feb,0,0
2015-02-09 08:00:00,1885,-2.0,69,20.4,310,NW,1019,9.850953206239168,-7.8,0,0,0,0,Very Cold,Very Cold,Moderate,8,Morning,2,Feb,0,0
2015-02-09 08:30:00,1886,-2.0,69,20.4,310,NW,1019,9.850953206239168,-7.8,0,0,0,0,Very Cold,Very Cold,Moderate,8,Morning,2,Feb,0,0
2015-02-09 09:00:00,1887,-1.0,64,18.5,300,WNW,1019,9.850953206239168,-6.2,0,0,0,0,Very Cold,Very Cold,Moderate,9,Morning,2,Feb,0,0
2015-02-09 09:30:00,1888,-1.0,60,16.7,310,NW,1019,9.850953206239168,-5.9,0,0,0,0,Very Cold,Very Cold,Moderate,9,Morning,2,Feb,0,0
2015-02-09 10:00:00,1889,-1.0,60,14.8,280,West,1018,9.850953206239168,-5.6,0,0,0,0,Very Cold,Very Cold,Moderate,10,Morning,2,Feb,0,0
2015-02-09 10:30:00,1890,0.0,55,13.0,290,WNW,1018,9.850953206239168,-4.0,0,0,0,0,Cold,Very Cold,Moderate,10,Morning,2,Feb,0,0
2015-02-09 11:00:00,1891,0.0,60,14.8,280,West,1018,10.0,-4.4,0,0,0,0,Cold,Very Cold,Moderate,11,Morning,2,Feb,0,0
2015-02-09 11:30:00,1892,0.0,60,20.4,300,WNW,1018,10.0,-5.3,0,0,0,0,Cold,Very Cold,Moderate,11,Morning,2,Feb,0,0
2015-02-09 12:00:00,1893,-1.0,69,25.9,300,WNW,1018,3.0,-7.3,0,0,1,0,Very Cold,Very Cold,Moderate,12,Afternoon,2,Feb,0,1
2015-02-09 12:30:00,1894,-2.0,93,24.1,300,WNW,1017,2.0,-8.3,0,0,1,0,Very Cold,Very Cold,Very High,12,Afternoon,2,Feb,0,1
2015-02-09 13:00:00,1895,-2.0,93,20.4,300,WNW,1017,2.0,-7.8,0,0,1,0,Very Cold,Very Cold,Very High,13,Afternoon,2,Feb,0,1
2015-02-09 13:30:00,1896,-1.0,86,16.7,280,West,1016,2.0,-5.9,0,0,1,0,Very Cold,Very Cold,High,13,Afternoon,2,Feb,0,1
2015-02-09 14:00:00,1897,-1.0,93,16.7,290,WNW,1016,2.0,-5.9,0,0,1,0,Very Cold,Very Cold,Very High,14,Afternoon,2,Feb,0,1
2015-02-09 14:30:00,1898,-1.0,93,13.0,250,WSW,1016,2.0,-5.2,0,0,1,0,Very Cold,Very Cold,Very High,14,Afternoon,2,Feb,0,1
2015-02-09 15:00:00,1899,-1.0,93,14.8,250,WSW,1015,2.0,-5.6,0,0,1,0,Very Cold,Very Cold,Very High,15,Afternoon,2,Feb,0,1
2015-02-09 15:30:00,1900,-1.0,93,16.7,260,West,1015,3.0,-5.9,0,0,1,0,Very Cold,Very Cold,Very High,15,Afternoon,2,Feb,0,1
2015-02-09 16:00:00,1901,-1.0,93,16.7,250,WSW,1015,4.0,-5.9,0,0,1,0,Very Cold,Very Cold,Very High,16,Afternoon,2,Feb,0,1
2015-02-09 16:30:00,1902,-1.0,93,14.8,250,WSW,1014,6.0,-5.6,0,0,1,0,Very Cold,Very Cold,Very High,16,Afternoon,2,Feb,0,1
2015-02-09 17:00:00,1903,-1.0,93,16.7,260,West,1014,4.5,-5.9,0,0,1,0,Very Cold,Very Cold,Very High,17,Evening,2,Feb,0,1
2015-02-09 17:30:00,1904,-1.0,100,14.8,260,West,1014,10.0,-5.6,0,0,0,0,Very Cold,Very Cold,Very High,17,Evening,2,Feb,0,0
2015-02-09 18:00:00,1905,0.0,87,14.8,280,West,1014,10.0,-4.4,0,0,0,0,Cold,Very Cold,High,18,Evening,2,Feb,0,0
2015-02-09 18:30:00,1906,0.0,87,20.4,280,West,1014,10.0,-5.3,0,0,0,0,Cold,Very Cold,High,18,Evening,2,Feb,0,0
2015-02-09 19:00:00,1907,1.0,87,24.1,290,WNW,1015,10.0,-4.5,0,0,0,0,Cold,Very Cold,High,19,Evening,2,Feb,0,0
2015-02-09 19:30:00,1908,1.0,87,24.1,290,WNW,1014,10.0,-4.5,0,0,0,0,Cold,Very Cold,High,19,Evening,2,Feb,0,0
2015-02-09 20:00:00,1909,1.0,93,24.1,280,West,1015,10.0,-4.5,0,0,0,0,Cold,Very Cold,Very High,20,Evening,2,Feb,0,0
2015-02-09 20:30:00,1910,1.0,93,22.2,290,WNW,1014,10.0,-4.3,0,0,0,0,Cold,Very Cold,Very High,20,Evening,2,Feb,0,0
2015-02-09 21:00:00,1911,1.0,93,20.4,290,WNW,1015,10.0,-4.0,0,0,0,0,Cold,Very Cold,Very High,21,Night,2,Feb,0,0
2015-02-09 21:30:00,1912,1.0,93,20.4,290,WNW,1015,10.0,-4.0,0,0,0,0,Cold,Very Cold,Very High,21,Night,2,Feb,0,0
2015-02-09 22:00:00,1913,1.0,93,22.2,290,WNW,1015,10.0,-4.3,0,0,0,0,Cold,Very Cold,Very High,22,Night,2,Feb,0,0
2015-02-09 22:30:00,1914,0.0,93,14.8,290,WNW,1015,10.0,-4.4,0,0,0,0,Cold,Very Cold,Very High,22,Night,2,Feb,0,0
2015-02-09 23:00:00,1915,1.0,93,11.1,280,West,1015,10.0,-2.4,0,0,0,0,Cold,Very Cold,Very High,23,Night,2,Feb,0,0
2015-02-09 23:30:00,1916,1.0,93,9.3,260,West,1015,10.0,-1.9,0,0,0,0,Cold,Very Cold,Very High,23,Night,2,Feb,0,0
2015-02-10 00:00:00,1917,1.0,93,7.4,270,West,1015,10.0,-1.4,0,0,0,0,Cold,Very Cold,Very High,0,LateNight,2,Feb,0,0
2015-02-10 00:30:00,1918,0.0,93,5.6,0,Variable,1015,10.0,-1.8,0,0,0,0,Cold,Very Cold,Very High,0,LateNight,2,Feb,0,0
2015-02-10 01:00:00,1919,1.0,93,13.0,250,WSW,1015,10.0,-2.8,0,0,0,0,Cold,Very Cold,Very High,1,LateNight,2,Feb,0,0
2015-02-10 01:30:00,1920,2.0,87,9.3,280,West,1016,10.0,-0.7,0,0,0,0,Cold,Very Cold,High,1,LateNight,2,Feb,0,0
2015-02-10 02:00:00,1921,3.0,81,22.2,310,NW,1016,8.821045576407506,-1.7,0,0,0,0,Cold,Very Cold,High,2,LateNight,2,Feb,0,0
2015-02-10 02:30:00,1922,3.0,87,25.9,320,NW,1016,8.821045576407506,-2.1,0,0,0,0,Cold,Very Cold,High,2,LateNight,2,Feb,0,0
2015-02-10 03:00:00,1923,3.0,87,24.1,320,NW,1016,8.821045576407506,-1.9,0,0,0,0,Cold,Very Cold,High,3,LateNight,2,Feb,0,0
2015-02-10 03:30:00,1924,3.0,87,22.2,320,NW,1016,8.821045576407506,-1.7,0,0,0,0,Cold,Very Cold,High,3,LateNight,2,Feb,0,0
2015-02-10 04:00:00,1925,3.0,87,24.1,320,NW,1017,8.821045576407506,-1.9,0,0,0,0,Cold,Very Cold,High,4,LateNight,2,Feb,0,0
2015-02-10 04:30:00,1926,4.0,81,25.9,320,NW,1017,8.821045576407506,-0.8,0,0,0,0,Cold,Very Cold,High,4,LateNight,2,Feb,0,0
2015-02-10 05:00:00,1927,3.0,81,22.2,330,NNW,1017,8.821045576407506,-1.7,0,0,0,0,Cold,Very Cold,High,5,Morning,2,Feb,0,0
2015-02-10 05:30:00,1928,3.0,81,24.1,320,NW,1017,8.821045576407506,-1.9,0,0,0,0,Cold,Very Cold,High,5,Morning,2,Feb,0,0
2015-02-10 06:00:00,1929,3.0,81,22.2,320,NW,1018,8.821045576407506,-1.7,0,0,0,0,Cold,Very Cold,High,6,Morning,2,Feb,0,0
2015-02-10 06:30:00,1930,3.0,81,13.0,340,NNW,1018,8.821045576407506,-0.3,0,0,0,0,Cold,Very Cold,High,6,Morning,2,Feb,0,0
2015-02-10 07:00:00,1931,3.0,81,11.1,340,NNW,1019,8.821045576407506,0.0,0,0,0,0,Cold,Cold,High,7,Morning,2,Feb,0,0
2015-02-10 07:30:00,1932,1.0,87,9.3,60,ENE,1019,8.821045576407506,-1.9,0,0,0,0,Cold,Very Cold,High,7,Morning,2,Feb,0,0
2015-02-10 08:00:00,1933,1.0,93,5.6,0,Variable,1020,5.759827928524157,-0.7,0,0,0,0,Cold,Very Cold,Very High,8,Morning,2,Feb,0,0
2015-02-10 08:30:00,1934,2.0,93,9.3,80,East,1020,5.759827928524157,-0.7,0,0,0,0,Cold,Very Cold,Very High,8,Morning,2,Feb,0,0
2015-02-10 09:00:00,1935,3.0,87,13.0,60,ENE,1021,8.821045576407506,-0.3,0,0,0,0,Cold,Very Cold,High,9,Morning,2,Feb,0,0
2015-02-10 09:30:00,1936,3.0,81,16.7,70,ENE,1021,8.821045576407506,-1.0,0,0,0,0,Cold,Very Cold,High,9,Morning,2,Feb,0,0
2015-02-10 10:00:00,1937,3.0,81,7.4,80,East,1021,10.0,1.0,0,0,0,0,Cold,Cold,High,10,Morning,2,Feb,0,0
2015-02-10 10:30:00,1938,4.0,75,9.3,120,ESE,1022,10.0,1.7,0,0,0,0,Cold,Cold,High,10,Morning,2,Feb,0,0
2015-02-10 11:00:00,1939,4.0,75,9.3,120,ESE,1022,10.0,1.7,0,0,0,0,Cold,Cold,High,11,Morning,2,Feb,0,0
2015-02-10 11:30:00,1940,4.0,75,9.3,140,SE,1022,10.0,1.7,0,0,0,0,Cold,Cold,High,11,Morning,2,Feb,0,0
2015-02-10 12:00:00,1941,5.0,70,7.4,140,SE,1022,10.0,3.3,0,0,0,0,Cold,Cold,Moderate,12,Afternoon,2,Feb,0,0
2015-02-10 12:30:00,1942,5.0,70,7.4,170,South,1022,10.0,3.3,0,0,0,0,Cold,Cold,Moderate,12,Afternoon,2,Feb,0,0
2015-02-10 13:00:00,1943,4.0,81,9.3,170,South,1022,10.0,1.7,0,0,0,0,Cold,Cold,High,13,Afternoon,2,Feb,0,0
2015-02-10 13:30:00,1944,5.0,76,7.4,190,South,1022,10.0,3.3,0,0,0,0,Cold,Cold,High,13,Afternoon,2,Feb,0,0
2015-02-10 14:00:00,1945,5.0,81,9.3,190,South,1022,10.0,2.8,0,0,0,0,Cold,Cold,High,14,Afternoon,2,Feb,0,0
2015-02-10 14:30:00,1946,5.0,81,11.1,160,SSE,1022,10.0,2.5,0,0,0,0,Cold,Cold,High,14,Afternoon,2,Feb,0,0
2015-02-10 15:00:00,1947,5.0,81,11.1,170,South,1022,10.0,2.5,0,0,0,0,Cold,Cold,High,15,Afternoon,2,Feb,0,0
2015-02-10 15:30:00,1948,4.0,81,11.1,170,South,1022,10.0,1.2,0,0,0,0,Cold,Cold,High,15,Afternoon,2,Feb,0,0
2015-02-10 16:00:00,1949,4.0,81,11.1,160,SSE,1022,10.0,1.2,0,0,0,0,Cold,Cold,High,16,Afternoon,2,Feb,0,0
2015-02-10 16:30:00,1950,4.0,75,7.4,170,South,1023,10.0,2.1,0,0,0,0,Cold,Cold,High,16,Afternoon,2,Feb,0,0
2015-02-10 17:00:00,1951,4.0,75,5.6,0,Variable,1023,10.0,2.8,0,0,0,0,Cold,Cold,High,17,Evening,2,Feb,0,0
2015-02-10 17:30:00,1952,4.0,75,3.7,0,Variable,1023,10.0,,0,0,0,0,Cold,Hot,High,17,Evening,2,Feb,0,0
2015-02-10 18:00:00,1953,4.0,75,3.7,0,Variable,1023,10.0,,0,0,0,0,Cold,Hot,High,18,Evening,2,Feb,0,0
2015-02-10 18:30:00,1954,3.0,75,1.9,0,Variable,1023,8.821045576407506,,0,0,0,0,Cold,Hot,High,18,Evening,2,Feb,0,0
2015-02-10 19:00:00,1955,2.0,81,3.7,0,Variable,1024,8.821045576407506,,0,0,0,0,Cold,Hot,High,19,Evening,2,Feb,0,0
2015-02-10 19:30:00,1956,1.0,87,3.7,0,Variable,1024,8.821045576407506,,0,0,0,0,Cold,Hot,High,19,Evening,2,Feb,0,0
2015-02-10 20:00:00,1957,2.0,81,3.7,0,Variable,1024,8.821045576407506,,0,0,0,0,Cold,Hot,High,20,Evening,2,Feb,0,0
2015-02-10 20:30:00,1958,1.0,87,3.7,0,Variable,1024,8.821045576407506,,0,0,0,0,Cold,Hot,High,20,Evening,2,Feb,0,0
2015-02-10 21:00:00,1959,1.0,93,3.7,0,Variable,1024,5.759827928524157,,0,0,0,0,Cold,Hot,Very High,21,Night,2,Feb,0,0
2015-02-10 21:30:00,1960,2.0,87,0.0,0,North,1024,8.821045576407506,,0,0,0,0,Cold,Hot,High,21,Night,2,Feb,0,0
2015-02-10 22:00:00,1961,1.0,93,5.6,0,Variable,1024,5.759827928524157,-0.7,0,0,0,0,Cold,Very Cold,Very High,22,Night,2,Feb,0,0
2015-02-10 22:30:00,1962,1.0,93,5.6,0,Variable,1024,5.759827928524157,-0.7,0,0,0,0,Cold,Very Cold,Very High,22,Night,2,Feb,0,0
2015-02-10 23:00:00,1963,2.0,87,3.7,0,Variable,1024,8.821045576407506,,0,0,0,0,Cold,Hot,High,23,Night,2,Feb,0,0
2015-02-10 23:30:00,1964,1.0,87,5.6,0,Variable,1025,8.821045576407506,-0.7,0,0,0,0,Cold,Very Cold,High,23,Night,2,Feb,0,0
2015-02-11 00:00:00,1965,2.0,87,0.0,0,North,1025,8.821045576407506,,0,0,0,0,Cold,Hot,High,0,LateNight,2,Feb,0,0
2015-02-11 00:30:00,1966,1.0,93,5.6,0,Variable,1025,5.759827928524157,-0.7,0,0,0,0,Cold,Very Cold,Very High,0,LateNight,2,Feb,0,0
